t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
1.040693795863909310e+00	3.788659654733738790e-03	-1.103665166473224990e-01	9.938837346798452543e-01	1.104275732076892280e-01	9.343589673912984029e-04	9.938837346736189016e-01
1.050700466977985359e+00	4.899644761374461616e-04	-1.104304390715541845e-01	9.938837346799050954e-01	1.104291489555505046e-01	-7.245772369782781585e-04	9.938837346736189016e-01
1.060707138092061408e+00	-2.809168049142289104e-03	-1.103957902887460346e-01	9.938837346799649364e-01	1.104058041696601433e-01	-2.383349926083422506e-03	9.938837346736189016e-01
1.070713809206137457e+00	-6.105793085624111084e-03	-1.102626012267153843e-01	9.938837346800248884e-01	1.103575441182333833e-01	-4.041584764876090391e-03	9.938837346736189016e-01
1.080720480320213506e+00	-9.396968036033834237e-03	-1.100309907712225671e-01	9.938837346800847294e-01	1.102843796921106623e-01	-5.698907539684786028e-03	9.938837346736189016e-01
1.090727151434289555e+00	-1.267975516789333901e-02	-1.097011656598524260e-01	9.938837346801445705e-01	1.101863274022998745e-01	-7.354944242663412346e-03	9.938837346736189016e-01
1.100733822548365604e+00	-1.595122423576711065e-02	-1.092734202974784546e-01	9.938837346802044115e-01	1.100634093762503374e-01	-9.009321156193562247e-03	9.938837346736189016e-01
1.110740493662441652e+00	-1.920845509682576890e-02	-1.087481364934743400e-01	9.938837346802642525e-01	1.099156533528593133e-01	-1.066166493722132784e-02	9.938837346736189016e-01
1.120747164776517701e+00	-2.244854031739193512e-02	-1.081257831209074954e-01	9.938837346803242045e-01	1.097430926762121423e-01	-1.231160270150958441e-02	9.938837346736189016e-01
1.130753835890593750e+00	-2.566858776814176513e-02	-1.074069156980186901e-01	9.938837346803840456e-01	1.095457662880575389e-01	-1.395876210778674090e-02	9.938837346736189016e-01
1.140760507004669799e+00	-2.886572320564572205e-02	-1.065921758923615015e-01	9.938837346804438866e-01	1.093237187190195248e-01	-1.560277144177294947e-02	9.938837346736189016e-01
1.150767178118745848e+00	-3.203709283794419632e-02	-1.056822909480440303e-01	9.938837346805038386e-01	1.090770000785483140e-01	-1.724325970006479469e-02	9.938837346736189016e-01
1.160773849232821897e+00	-3.517986587186797826e-02	-1.046780730365842182e-01	9.938837346805636797e-01	1.088056660436119982e-01	-1.887985667385969762e-02	9.938837346736189016e-01
1.170780520346897946e+00	-3.829123703982981880e-02	-1.035804185319582627e-01	9.938837346806235207e-01	1.085097778461320689e-01	-2.051219303250075357e-02	9.938837346736189016e-01
