t	Mz
3.148259303721488678e+01	9.999964818188040283e+00
3.149259703881552852e+01	9.999964923348606760e+00
3.150260104041616671e+01	9.999965028194854000e+00
3.151260504201680845e+01	9.999965132727721695e+00
3.152260904361744664e+01	9.999965236948147762e+00
3.153261304521808839e+01	9.999965340857064788e+00
3.154261704681873013e+01	9.999965444455405361e+00
3.155262104841936832e+01	9.999965547744094962e+00
3.156262505002001006e+01	9.999965650724060851e+00
3.157262905162064826e+01	9.999965753396224954e+00
3.158263305322129000e+01	9.999965855761509204e+00
3.159263705482193174e+01	9.999965957820826645e+00
3.160264105642256993e+01	9.999966059575097432e+00
3.161264505802321167e+01	9.999966161025227507e+00
3.162264905962384987e+01	9.999966262172129916e+00
3.163265306122449161e+01	9.999966363016710602e+00
3.164265706282512980e+01	9.999966463559870178e+00
3.165266106442577154e+01	9.999966563802511033e+00
3.166266506602641329e+01	9.999966663745532003e+00
3.167266906762705148e+01	9.999966763389828373e+00
3.168267306922769322e+01	9.999966862736293649e+00
3.169267707082833141e+01	9.999966961785816011e+00
3.170268107242897315e+01	9.999967060539285413e+00
3.171268507402961134e+01	9.999967158997584704e+00
3.172268907563025309e+01	9.999967257161596734e+00
3.173269307723089483e+01	9.999967355032200800e+00
3.174269707883153302e+01	9.999967452610272645e+00
3.175270108043217476e+01	9.999967549896689789e+00
3.176270508203281295e+01	9.999967646892320872e+00
3.177270908363345470e+01	9.999967743598038084e+00
3.178271308523409644e+01	9.999967840014702958e+00
3.179271708683473463e+01	9.999967936143184133e+00
3.180272108843537637e+01	9.999968031984341366e+00
3.181272509003601456e+01	9.999968127539032636e+00
3.182272909163665631e+01	9.999968222808114149e+00
3.183273309323729450e+01	9.999968317792440331e+00
3.184273709483793624e+01	9.999968412492862058e+00
3.185274109643857798e+01	9.999968506910228427e+00
3.186274509803921617e+01	9.999968601045384986e+00
3.187274909963985792e+01	9.999968694899173727e+00
3.188275310124049611e+01	9.999968788472438419e+00
3.189275710284113785e+01	9.999968881766013951e+00
3.190276110444177959e+01	9.999968974780738762e+00
3.191276510604241778e+01	9.999969067517445964e+00
3.192276910764305953e+01	9.999969159976966893e+00
3.193277310924369772e+01	9.999969252160127553e+00
3.194277711084433946e+01	9.999969344067757504e+00
3.195278111244497765e+01	9.999969435700677423e+00
3.196278511404561939e+01	9.999969527059707985e+00
3.197278911564626114e+01	9.999969618145669870e+00
3.198279311724689933e+01	9.999969708959380199e+00
3.199279711884754107e+01	9.999969799501648993e+00
3.200280112044818281e+01	9.999969889773289822e+00
3.201280512204881745e+01	9.999969979775112705e+00
3.202280912364945920e+01	9.999970069507920556e+00
3.203281312525010094e+01	9.999970158972519840e+00
3.204281712685074268e+01	9.999970248169711695e+00
3.205282112845138442e+01	9.999970337100295481e+00
3.206282513005201906e+01	9.999970425765067006e+00
3.207282913165266081e+01	9.999970514164822077e+00
3.208283313325330255e+01	9.999970602300354727e+00
3.209283713485394429e+01	9.999970690172450105e+00
3.210284113645458604e+01	9.999970777781896913e+00
3.211284513805522067e+01	9.999970865129480302e+00
3.212284913965586242e+01	9.999970952215985420e+00
3.213285314125650416e+01	9.999971039042190313e+00
3.214285714285714590e+01	9.999971125608873024e+00
3.215286114445778765e+01	9.999971211916809821e+00
3.216286514605842228e+01	9.999971297966773420e+00
3.217286914765906403e+01	9.999971383759534760e+00
3.218287314925970577e+01	9.999971469295863002e+00
3.219287715086034751e+01	9.999971554576525534e+00
3.220288115246098215e+01	9.999971639602284412e+00
3.221288515406162389e+01	9.999971724373903470e+00
3.222288915566226564e+01	9.999971808892141212e+00
3.223289315726290738e+01	9.999971893157752589e+00
3.224289715886354912e+01	9.999971977171497883e+00
3.225290116046418376e+01	9.999972060934126716e+00
3.226290516206482550e+01	9.999972144446390487e+00
3.227290916366546725e+01	9.999972227709035266e+00
3.228291316526610899e+01	9.999972310722810676e+00
3.229291716686675073e+01	9.999972393488457456e+00
3.230292116846738537e+01	9.999972476006719901e+00
3.231292517006802711e+01	9.999972558278333423e+00
3.232292917166866886e+01	9.999972640304040539e+00
3.233293317326931060e+01	9.999972722084571330e+00
3.234293717486995234e+01	9.999972803620662987e+00
3.235294117647058698e+01	9.999972884913042037e+00
3.236294517807122872e+01	9.999972965962438565e+00
3.237294917967187047e+01	9.999973046769580876e+00
3.238295318127251221e+01	9.999973127335188394e+00
3.239295718287315395e+01	9.999973207659987651e+00
3.240296118447378859e+01	9.999973287744696293e+00
3.241296518607443033e+01	9.999973367590030193e+00
3.242296918767507208e+01	9.999973447196708776e+00
3.243297318927571382e+01	9.999973526565440807e+00
3.244297719087634846e+01	9.999973605696942158e+00
3.245298119247699020e+01	9.999973684591918044e+00
3.246298519407763195e+01	9.999973763251077230e+00
3.247298919567827369e+01	9.999973841675124930e+00
3.248299319727891543e+01	9.999973919864762806e+00
3.249299719887955007e+01	9.999973997820692517e+00
3.250300120048019181e+01	9.999974075543608620e+00
3.251300520208083356e+01	9.999974153034212776e+00
3.252300920368147530e+01	9.999974230293197763e+00
3.253301320528211704e+01	9.999974307321256362e+00
3.254301720688275168e+01	9.999974384119076021e+00
3.255302120848339342e+01	9.999974460687347744e+00
3.256302521008403517e+01	9.999974537026755428e+00
3.257302921168467691e+01	9.999974613137984747e+00
3.258303321328531865e+01	9.999974689021716046e+00
3.259303721488595329e+01	9.999974764678631445e+00
3.260304121648659503e+01	9.999974840109407737e+00
3.261304521808723678e+01	9.999974915314719937e+00
3.262304921968787852e+01	9.999974990295244837e+00
3.263305322128851316e+01	9.999975065051650347e+00
3.264305722288915490e+01	9.999975139584609707e+00
3.265306122448979664e+01	9.999975213894789050e+00
3.266306522609043839e+01	9.999975287982854510e+00
3.267306922769108013e+01	9.999975361849468669e+00
3.268307322929171477e+01	9.999975435495295883e+00
3.269307723089235651e+01	9.999975508920995182e+00
3.270308123249299825e+01	9.999975582127223817e+00
3.271308523409364000e+01	9.999975655114637263e+00
3.272308923569428174e+01	9.999975727883890997e+00
3.273309323729491638e+01	9.999975800435636941e+00
3.274309723889555812e+01	9.999975872770523466e+00
3.275310124049619986e+01	9.999975944889200719e+00
3.276310524209684161e+01	9.999976016792313516e+00
3.277310924369748335e+01	9.999976088480508452e+00
3.278311324529811799e+01	9.999976159954425015e+00
3.279311724689875973e+01	9.999976231214704470e+00
3.280312124849940147e+01	9.999976302261986305e+00
3.281312525010004322e+01	9.999976373096906457e+00
3.282312925170068496e+01	9.999976443720099084e+00
3.283313325330131960e+01	9.999976514132198346e+00
3.284313725490196134e+01	9.999976584333834850e+00
3.285314125650260308e+01	9.999976654325635650e+00
3.286314525810324483e+01	9.999976724108231352e+00
3.287314925970387947e+01	9.999976793682245457e+00
3.288315326130452121e+01	9.999976863048299691e+00
3.289315726290516295e+01	9.999976932207019331e+00
3.290316126450580470e+01	9.999977001159020773e+00
3.291316526610644644e+01	9.999977069904922189e+00
3.292316926770708108e+01	9.999977138445341751e+00
3.293317326930772282e+01	9.999977206780892303e+00
3.294317727090836456e+01	9.999977274912186687e+00
3.295318127250900631e+01	9.999977342839834193e+00
3.296318527410964805e+01	9.999977410564444114e+00
3.297318927571028269e+01	9.999977478086623961e+00
3.298319327731092443e+01	9.999977545406979473e+00
3.299319727891156617e+01	9.999977612526111059e+00
3.300320128051220792e+01	9.999977679444622680e+00
3.301320528211284966e+01	9.999977746163111192e+00
3.302320928371348430e+01	9.999977812682177003e+00
3.303321328531412604e+01	9.999977879002416969e+00
3.304321728691476778e+01	9.999977945124422618e+00
3.305322128851540953e+01	9.999978011048787252e+00
3.306322529011604416e+01	9.999978076776102398e+00
3.307322929171668591e+01	9.999978142306957807e+00
3.308323329331732765e+01	9.999978207641937900e+00
3.309323729491796939e+01	9.999978272781630650e+00
3.310324129651861114e+01	9.999978337726616928e+00
3.311324529811924577e+01	9.999978402477482931e+00
3.312324929971988752e+01	9.999978467034805973e+00
3.313325330132052926e+01	9.999978531399165149e+00
3.314325730292117100e+01	9.999978595571135997e+00
3.315326130452181275e+01	9.999978659551295834e+00
3.316326530612244738e+01	9.999978723340216646e+00
3.317326930772308913e+01	9.999978786938468645e+00
3.318327330932373087e+01	9.999978850346625592e+00
3.319327731092437261e+01	9.999978913565250593e+00
3.320328131252501436e+01	9.999978976594913860e+00
3.321328531412564899e+01	9.999979039436180273e+00
3.322328931572629074e+01	9.999979102089611160e+00
3.323329331732693248e+01	9.999979164555769628e+00
3.324329731892757422e+01	9.999979226835211676e+00
3.325330132052821597e+01	9.999979288928500409e+00
3.326330532212885061e+01	9.999979350836190051e+00
3.327330932372949235e+01	9.999979412558834824e+00
3.328331332533013409e+01	9.999979474096987175e+00
3.329331732693077583e+01	9.999979535451199553e+00
3.330332132853141047e+01	9.999979596622022626e+00
3.331332533013205222e+01	9.999979657610003514e+00
3.332332933173269396e+01	9.999979718415687557e+00
3.333333333333333570e+01	9.999979779039623651e+00
3.334333733493397744e+01	9.999979839482350030e+00
3.335334133653461208e+01	9.999979899744410261e+00
3.336334533813525383e+01	9.999979959826346132e+00
3.337334933973589557e+01	9.999980019728694103e+00
3.338335334133653731e+01	9.999980079451990633e+00
3.339335734293717906e+01	9.999980138996772183e+00
3.340336134453781369e+01	9.999980198363571660e+00
3.341336534613845544e+01	9.999980257552920193e+00
3.342336934773909718e+01	9.999980316565350691e+00
3.343337334933973892e+01	9.999980375401388955e+00
3.344337735094038067e+01	9.999980434061564338e+00
3.345338135254101530e+01	9.999980492546400868e+00
3.346338535414165705e+01	9.999980550856424344e+00
3.347338935574229879e+01	9.999980608992157016e+00
3.348339335734294053e+01	9.999980666954117581e+00
3.349339735894358228e+01	9.999980724742828286e+00
3.350340136054421691e+01	9.999980782358804277e+00
3.351340536214485866e+01	9.999980839802564248e+00
3.352340936374550040e+01	9.999980897074621566e+00
3.353341336534614214e+01	9.999980954175491377e+00
3.354341736694677678e+01	9.999981011105681716e+00
3.355342136854741852e+01	9.999981067865707729e+00
3.356342537014806027e+01	9.999981124456072124e+00
3.357342937174870201e+01	9.999981180877286491e+00
3.358343337334934375e+01	9.999981237129853540e+00
3.359343737494997839e+01	9.999981293214279532e+00
3.360344137655062013e+01	9.999981349131067176e+00
3.361344537815126188e+01	9.999981404880715630e+00
3.362344937975190362e+01	9.999981460463725824e+00
3.363345338135254536e+01	9.999981515880595140e+00
3.364345738295318000e+01	9.999981571131820957e+00
3.365346138455382174e+01	9.999981626217897102e+00
3.366346538615446349e+01	9.999981681139317402e+00
3.367346938775510523e+01	9.999981735896575685e+00
3.368347338935574697e+01	9.999981790490162226e+00
3.369347739095638161e+01	9.999981844920563745e+00
3.370348139255702336e+01	9.999981899188270518e+00
3.371348539415766510e+01	9.999981953293767489e+00
3.372348939575830684e+01	9.999982007237541382e+00
3.373349339735894148e+01	9.999982061020073587e+00
3.374349739895958322e+01	9.999982114641845499e+00
3.375350140056022497e+01	9.999982168103340285e+00
3.376350540216086671e+01	9.999982221405034011e+00
3.377350940376150845e+01	9.999982274547406291e+00
3.378351340536214309e+01	9.999982327530933190e+00
3.379351740696278483e+01	9.999982380356090772e+00
3.380352140856342658e+01	9.999982433023347994e+00
3.381352541016406832e+01	9.999982485533180920e+00
3.382352941176471006e+01	9.999982537886060285e+00
3.383353341336534470e+01	9.999982590082451495e+00
3.384353741496598644e+01	9.999982642122825283e+00
3.385354141656662819e+01	9.999982694007647055e+00
3.386354541816726993e+01	9.999982745737382217e+00
3.387354941976791167e+01	9.999982797312492622e+00
3.388355342136854631e+01	9.999982848733443674e+00
3.389355742296918805e+01	9.999982900000691899e+00
3.390356142456982980e+01	9.999982951114700924e+00
3.391356542617047154e+01	9.999983002075927274e+00
3.392356942777111328e+01	9.999983052884825696e+00
3.393357342937174792e+01	9.999983103541854490e+00
3.394357743097238966e+01	9.999983154047464851e+00
3.395358143257303141e+01	9.999983204402111525e+00
3.396358543417367315e+01	9.999983254606243932e+00
3.397358943577430779e+01	9.999983304660313266e+00
3.398359343737494953e+01	9.999983354564768945e+00
3.399359743897559127e+01	9.999983404320055058e+00
3.400360144057623302e+01	9.999983453926619248e+00
3.401360544217687476e+01	9.999983503384907380e+00
3.402360944377750940e+01	9.999983552695359990e+00
3.403361344537815114e+01	9.999983601858421167e+00
3.404361744697879288e+01	9.999983650874529673e+00
3.405362144857943463e+01	9.999983699744127819e+00
3.406362545018007637e+01	9.999983748467649036e+00
3.407362945178071101e+01	9.999983797045533862e+00
3.408363345338135275e+01	9.999983845478213951e+00
3.409363745498199449e+01	9.999983893766126286e+00
3.410364145658263624e+01	9.999983941909704299e+00
3.411364545818327798e+01	9.999983989909376092e+00
3.412364945978391262e+01	9.999984037765573319e+00
3.413365346138455436e+01	9.999984085478725859e+00
3.414365746298519610e+01	9.999984133049260038e+00
3.415366146458583785e+01	9.999984180477602180e+00
3.416366546618647249e+01	9.999984227764176836e+00
3.417366946778711423e+01	9.999984274909408555e+00
3.418367346938775597e+01	9.999984321913721885e+00
3.419367747098839772e+01	9.999984368777534272e+00
3.420368147258903946e+01	9.999984415501266710e+00
3.421368547418967410e+01	9.999984462085340198e+00
3.422368947579031584e+01	9.999984508530168625e+00
3.423369347739095758e+01	9.999984554836171213e+00
3.424369747899159933e+01	9.999984601003760076e+00
3.425370148059224107e+01	9.999984647033352658e+00
3.426370548219287571e+01	9.999984692925357521e+00
3.427370948379351745e+01	9.999984738680188556e+00
3.428371348539415919e+01	9.999984784298254326e+00
3.429371748699480094e+01	9.999984829779965168e+00
3.430372148859544268e+01	9.999984875125726091e+00
3.431372549019607732e+01	9.999984920335947436e+00
3.432372949179671906e+01	9.999984965411030657e+00
3.433373349339736080e+01	9.999985010351380765e+00
3.434373749499800255e+01	9.999985055157399216e+00
3.435374149659864429e+01	9.999985099829491020e+00
3.436374549819927893e+01	9.999985144368054080e+00
3.437374949979992067e+01	9.999985188773486300e+00
3.438375350140056241e+01	9.999985233046189137e+00
3.439375750300120416e+01	9.999985277186556942e+00
3.440376150460183879e+01	9.999985321194984067e+00
3.441376550620248054e+01	9.999985365071868415e+00
3.442376950780312228e+01	9.999985408817600785e+00
3.443377350940376402e+01	9.999985452432573751e+00
3.444377751100440577e+01	9.999985495917176337e+00
3.445378151260504040e+01	9.999985539271801116e+00
3.446378551420568215e+01	9.999985582496835335e+00
3.447378951580632389e+01	9.999985625592666239e+00
3.448379351740696563e+01	9.999985668559681073e+00
3.449379751900760738e+01	9.999985711398263533e+00
3.450380152060824201e+01	9.999985754108795533e+00
3.451380552220888376e+01	9.999985796691664319e+00
3.452380952380952550e+01	9.999985839147250033e+00
3.453381352541016724e+01	9.999985881475931038e+00
3.454381752701080899e+01	9.999985923678089250e+00
3.455382152861144363e+01	9.999985965754099482e+00
3.456382553021208537e+01	9.999986007704343649e+00
3.457382953181272711e+01	9.999986049529193011e+00
3.458383353341336885e+01	9.999986091229025931e+00
3.459383753501400349e+01	9.999986132804213668e+00
3.460384153661464524e+01	9.999986174255129256e+00
3.461384553821528698e+01	9.999986215582143956e+00
3.462384953981592872e+01	9.999986256785629024e+00
3.463385354141657047e+01	9.999986297865953944e+00
3.464385754301720510e+01	9.999986338823486420e+00
